Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,prix_euro,Brand,Model
skoda octavia 1.9 tdi,pune,2008,88123,diesel,manual,first,18.7,1896.0,66.0,5.0,,2420.0,skoda,octavia
mercedes-benz gl-class 2007 2012 350 cdi luxury,pune,2014,79000,diesel,automatic,first,12.0,2987.0,224.0,7.0,,45100.0,mercedes-benz,gl-class
bmw x1 sdrive 20d xline,bangalore,2016,28143,diesel,automatic,first,20.68,1995.0,190.0,5.0,48.18 lakh,31349.999999999996,bmw,x1
volkswagen vento 2013-2015 1.6 comfortline,mumbai,2015,23001,petrol,manual,first,15.04,1598.0,103.2,5.0,,6039.0,volkswagen,vento
audi a4 2.0 tdi,ahmedabad,2013,82002,diesel,automatic,second,16.55,1968.0,147.51,5.0,,19250.0,audi,a4
ford ikon 1.4 tdci duratorq,bangalore,2009,75000,diesel,manual,first,13.8,1399.0,68.0,5.0,,2189.0,ford,ikon
hyundai verna 1.6 crdi ex mt,kochi,2016,37451,diesel,manual,first,22.32,1582.0,126.3,5.0,,7304.0,hyundai,verna
toyota innova crysta 2.4 vx mt,hyderabad,2017,67000,diesel,manual,first,13.68,2393.0,147.8,7.0,22.87 lakh,18150.0,toyota,innova
hyundai grand i10 asta option,pune,2016,25000,petrol,manual,first,18.9,1197.0,82.0,5.0,,5500.0,hyundai,grand
volkswagen ameo 1.2 mpi comfortline,mumbai,2017,12000,petrol,manual,first,17.0,1198.0,73.75,5.0,,5940.0,volkswagen,ameo
renault kwid rxt,kolkata,2017,25000,petrol,manual,first,25.17,799.0,53.3,5.0,,3289.0,renault,kwid
honda city 1.5 s mt,jaipur,2011,95936,petrol,manual,first,17.0,1497.0,118.0,5.0,,4509.999999999999,honda,city
hyundai grand i10 1.2 kappa magna at,kochi,2018,5354,petrol,automatic,first,18.9,1197.0,81.86,5.0,7.37 lakh,7436.0,hyundai,grand
volkswagen polo 1.0 mpi comfortline,chennai,2016,42000,petrol,manual,second,18.78,999.0,75.0,5.0,7.33 lakh,6050.0,volkswagen,polo
maruti swift vdi bsiv,coimbatore,2014,44282,diesel,manual,first,25.2,1248.0,74.0,5.0,,6589.0,maruti,swift
nissan sunny 2011-2014 diesel xv,delhi,2012,70000,diesel,manual,first,21.64,1461.0,84.8,5.0,,2849.0,nissan,sunny
jaguar xf 2.2 litre luxury,mumbai,2013,31400,diesel,automatic,first,16.36,2179.0,187.7,5.0,,29425.0,jaguar,xf
maruti ciaz zdi shvs,pune,2016,50000,diesel,manual,first,28.09,1248.0,88.5,5.0,,9350.0,maruti,ciaz
audi q5 2008-2012 2.0 tdi,bangalore,2011,53000,diesel,automatic,first,12.8,1968.0,167.6,5.0,,25300.0,audi,q5
ford figo petrol zxi,pune,2014,21727,petrol,manual,first,15.6,1196.0,70.02,5.0,,3685.0,ford,figo
hyundai santa fe 4x4 at,bangalore,2012,43000,diesel,automatic,second,11.72,2199.0,194.3,7.0,,11825.0,hyundai,santa
mahindra scorpio vlx 2wd airbag bsiv,kolkata,2013,75000,diesel,manual,first,12.05,2179.0,120.0,8.0,,6919.0,mahindra,scorpio
renault duster 110ps diesel rxl,bangalore,2014,73557,diesel,manual,first,19.6,1461.0,108.45,5.0,,8525.0,renault,duster
audi a4 new 2.0 tdi multitronic,delhi,2012,44555,diesel,automatic,first,15.2,1968.0,140.8,5.0,,14850.0,audi,a4
maruti eeco 7 seater standard,coimbatore,2013,54885,petrol,manual,first,15.1,1196.0,73.0,7.0,4.98 lakh,4125.0,maruti,eeco
mahindra xylo e4,mumbai,2011,76000,diesel,manual,second,14.0,2498.0,112.0,7.0,,4125.0,mahindra,xylo
maruti wagon r lxi,jaipur,2006,101000,petrol,manual,second,18.9,998.0,67.1,5.0,,1650.0,maruti,wagon
maruti wagon r lxi bsiii,chennai,2005,66000,petrol,manual,first,14.0,1061.0,64.0,5.0,,1595.0,maruti,wagon
maruti sx4 zxi mt bsiv,coimbatore,2013,84360,petrol,manual,first,15.5,1586.0,103.3,5.0,,4532.0,maruti,sx4
toyota innova crysta 2.4 vx mt,mumbai,2016,25121,diesel,manual,first,13.68,2393.0,147.8,7.0,23.06 lakh,18821.0,toyota,innova
toyota innova 2.5 g (diesel) 7 seater,pune,2015,100000,diesel,manual,second,12.99,2494.0,100.6,7.0,,11275.0,toyota,innova
volkswagen polo diesel trendline 1.2l,kolkata,2011,66035,diesel,manual,first,22.07,1199.0,73.9,5.0,,2739.0,volkswagen,polo
toyota etios g,pune,2015,190000,petrol,manual,second,16.78,1496.0,88.73,5.0,,4235.0,toyota,etios
ford ecosport 1.5 dv5 mt titanium,hyderabad,2014,85670,diesel,manual,first,22.7,1498.0,89.84,5.0,,6875.0,ford,ecosport
hyundai grand i10 crdi magna,hyderabad,2015,35000,diesel,manual,first,24.0,1120.0,70.0,5.0,,5368.0,hyundai,grand
honda city i vtec cvt sv,mumbai,2016,8000,petrol,automatic,first,18.0,1497.0,117.3,5.0,,10394.999999999998,honda,city
toyota innova 2.5 g3,hyderabad,2007,162000,diesel,manual,second,12.8,2494.0,102.0,8.0,,5280.0,toyota,innova
hyundai eon era plus,kolkata,2012,60000,petrol,manual,first,21.1,814.0,55.2,5.0,,2189.0,hyundai,eon
hyundai i10 magna 1.2,hyderabad,2010,70600,petrol,manual,first,20.36,1197.0,78.9,5.0,,3080.0,hyundai,i10
mercedes-benz e-class 2009-2013 e 200 cgi elegance,bangalore,2011,25000,petrol,automatic,second,12.3,1796.0,185.0,5.0,,24200.0,mercedes-benz,e-class
mahindra bolero sle,hyderabad,2012,75000,diesel,manual,first,15.96,2523.0,62.1,7.0,10.32 lakh,4730.0,mahindra,bolero
skoda laura ambition 2.0 tdi cr at,coimbatore,2014,85071,diesel,automatic,first,20.0,1968.0,138.1,5.0,,10725.0,skoda,laura
maruti swift zxi,ahmedabad,2015,40000,petrol,manual,first,20.4,1197.0,81.8,5.0,,6490.0,maruti,swift
audi a4 2.0 tdi,delhi,2013,67000,diesel,automatic,first,16.55,1968.0,147.51,5.0,,15949.999999999998,audi,a4
ford fiesta 1.4 sxi tdci abs,hyderabad,2009,55000,diesel,manual,second,17.8,1399.0,68.0,5.0,,2640.0,ford,fiesta
maruti sx4 vxi bsiii,mumbai,2008,62000,petrol,manual,second,15.0,1586.0,104.68,5.0,,2321.0,maruti,sx4
hyundai grand i10 at asta,coimbatore,2017,22526,petrol,automatic,first,18.9,1197.0,82.0,5.0,,8360.0,hyundai,grand
maruti ritz at,hyderabad,2012,57788,petrol,automatic,first,17.16,1197.0,85.8,5.0,,3959.9999999999995,maruti,ritz
mahindra scorpio 2.6 crde,jaipur,2013,72000,diesel,manual,first,10.5,2179.0,120.0,8.0,,6600.0,mahindra,scorpio
mahindra scorpio s4 7 seater,mumbai,2014,83128,diesel,manual,first,15.4,2179.0,120.0,7.0,,8195.0,mahindra,scorpio
maruti alto lxi,chennai,2011,75000,petrol,manual,first,19.7,796.0,46.3,5.0,,2310.0,maruti,alto
renault duster 110ps diesel rxz,ahmedabad,2013,58000,diesel,manual,second,19.01,1461.0,108.45,5.0,,5720.0,renault,duster
mahindra jeep mm 550 pe,hyderabad,2009,26000,diesel,manual,first,0.0,2498.0,,6.0,,7689.0,mahindra,jeep
maruti ignis 1.2 alpha,mumbai,2017,1000,petrol,manual,first,20.89,1197.0,81.8,5.0,7.87 lakh,6996.0,maruti,ignis
toyota innova 2.5 zx diesel 7 seater,kochi,2015,59751,diesel,manual,first,12.99,2494.0,100.6,7.0,,12782.0,toyota,innova
bmw 7 series 730ld eminence,kochi,2015,29966,diesel,automatic,second,16.77,2993.0,261.49,5.0,1.4 cr,47960.0,bmw,7
hyundai sonata embera 2.0l crdi mt,kolkata,2009,65000,diesel,manual,second,13.6,1991.0,142.0,5.0,,5390.0,hyundai,sonata
renault duster adventure edition,kochi,2015,75863,diesel,manual,first,19.01,1461.0,108.45,5.0,,7370.0,renault,duster
maruti wagon r cng lxi,mumbai,2013,54000,cng,manual,first,33.54,998.0,67.04,5.0,5.58 lakh,3355.0,maruti,wagon
audi a4 2.0 tdi 177 bhp technology edition,bangalore,2014,24000,diesel,automatic,first,17.11,1968.0,174.33,5.0,,27500.0,audi,a4
jeep compass 2.0 longitude,coimbatore,2018,33218,diesel,manual,first,17.1,1956.0,170.0,5.0,22.46 lakh,20955.0,jeep,compass
hyundai verna 1.4 vtvt,kolkata,2015,33425,petrol,manual,first,17.43,1396.0,105.5,5.0,,4950.0,hyundai,verna
honda amaze vx i-vtech,pune,2013,47000,petrol,manual,first,18.0,1198.0,86.7,5.0,,4565.0,honda,amaze
hyundai creta 1.6 crdi sx option,chennai,2015,41000,diesel,manual,first,19.67,1582.0,126.2,5.0,,13090.0,hyundai,creta
hyundai i10 magna 1.1,delhi,2011,62000,petrol,manual,first,19.81,1086.0,68.05,5.0,,2310.0,hyundai,i10
mahindra tuv 300 t8,delhi,2016,47035,diesel,manual,first,18.49,1493.0,100.0,7.0,,7645.0,mahindra,tuv
maruti swift dzire vxi,pune,2008,56230,petrol,manual,second,17.5,1298.0,85.8,5.0,,2640.0,maruti,swift
hyundai accent gle 1,chennai,2007,55000,petrol,manual,first,13.2,1495.0,94.0,5.0,,2915.0,hyundai,accent
mahindra xuv500 w8 2wd,jaipur,2014,70669,diesel,manual,first,15.1,2179.0,140.0,7.0,,9900.0,mahindra,xuv500
maruti alto k10 2010-2014 vxi,pune,2012,69000,petrol,manual,first,20.92,998.0,67.1,5.0,,2310.0,maruti,alto
chevrolet beat lt,pune,2011,65000,petrol,manual,second,18.6,1199.0,79.4,5.0,,2750.0,chevrolet,beat
audi a6 2.7 tdi,mumbai,2009,30000,diesel,automatic,first,12.4,2698.0,179.5,5.0,,9844.999999999998,audi,a6
mini cooper 5 door d,hyderabad,2017,2000,diesel,automatic,first,20.7,1496.0,113.98,5.0,42.48 lakh,37400.0,mini,cooper
maruti swift 1.3 lxi,pune,2011,24255,petrol,manual,first,16.1,,,,,3465.0,maruti,swift
tata zest revotron 1.2t xms,chennai,2015,40000,petrol,manual,first,17.57,1193.0,88.7,5.0,7.69 lakh,4400.0,tata,zest
honda city i dtec sv,kolkata,2014,40000,diesel,manual,first,26.0,1498.0,98.6,5.0,,4895.0,honda,city
chevrolet beat lt,jaipur,2010,26000,petrol,manual,first,18.6,1199.0,79.4,5.0,,1650.0,chevrolet,beat
audi a4 2.0 tdi multitronic,jaipur,2011,105000,diesel,automatic,second,16.55,1968.0,140.0,5.0,,15949.999999999998,audi,a4
ford aspire titanium plus diesel,kolkata,2015,2800,diesel,manual,first,26.1,1498.0,99.0,5.0,9.4 lakh,9251.0,ford,aspire
hyundai verna sx crdi at,mumbai,2014,71000,diesel,automatic,second,19.08,1582.0,126.32,5.0,,5995.0,hyundai,verna
honda city i vtec cvt vx,mumbai,2015,32896,petrol,automatic,first,18.0,1497.0,117.3,5.0,,9790.0,honda,city
hyundai i10 sportz 1.2,hyderabad,2012,45000,petrol,manual,first,20.36,1197.0,78.9,5.0,,4014.9999999999995,hyundai,i10
bmw x3 xdrive20d expedition,bangalore,2015,65000,diesel,automatic,second,18.56,1995.0,190.0,5.0,,31899.999999999996,bmw,x3
audi a4 2.0 tdi,mumbai,2013,45200,diesel,automatic,first,16.55,1968.0,147.51,5.0,,14850.0,audi,a4
honda cr-v 2.4 at,hyderabad,2008,82167,petrol,automatic,first,10.1,2354.0,152.0,5.0,,5940.0,honda,cr-v
hyundai grand i10 1.2 kappa asta,coimbatore,2016,37429,petrol,manual,first,18.9,1197.0,81.86,5.0,8.1 lakh,6479.0,hyundai,grand
maruti ciaz zdi plus shvs,hyderabad,2016,46000,diesel,manual,first,28.09,1248.0,88.5,5.0,,9294.999999999998,maruti,ciaz
honda city i-vtec v,delhi,2011,67031,petrol,manual,first,17.4,1497.0,117.3,5.0,11.85 lakh,4400.0,honda,city
bmw 6 series 640d coupe,mumbai,2013,30000,diesel,automatic,first,9.52,2993.0,313.0,4.0,,49500.0,bmw,6
maruti celerio vxi amt,mumbai,2016,47691,petrol,automatic,first,23.1,998.0,67.04,5.0,6.08 lakh,4334.0,maruti,celerio
renault koleos 2.0 diesel,jaipur,2011,32531,diesel,automatic,second,13.73,1995.0,148.0,5.0,,8800.0,renault,koleos
ford figo diesel zxi,hyderabad,2013,71336,diesel,manual,first,20.0,1399.0,68.0,5.0,,4509.999999999999,ford,figo
toyota innova 2.5 v diesel 7-seater,chennai,2006,196000,diesel,manual,first,12.8,2494.0,102.0,7.0,,6875.0,toyota,innova
maruti dzire vdi,kolkata,2015,28193,diesel,manual,first,28.4,1248.0,73.75,5.0,8.36 lakh,5775.0,maruti,dzire
hyundai santro lp zipplus,coimbatore,2004,52146,petrol,manual,first,0.0,,,,,2123.0,hyundai,santro
mercedes-benz e-class e 220 d,hyderabad,2013,85000,diesel,automatic,first,16.1,1950.0,194.0,5.0,71.15 lakh,23100.0,mercedes-benz,e-class
hyundai grand i10 1.2 kappa sportz,ahmedabad,2015,20780,petrol,manual,first,18.9,1197.0,81.86,5.0,6.82 lakh,4730.0,hyundai,grand
honda mobilio s i vtec,mumbai,2014,43081,petrol,manual,first,17.3,1497.0,117.3,7.0,,5775.0,honda,mobilio
porsche cayenne turbo s,mumbai,2010,35000,petrol,automatic,second,11.9,4806.0,550.0,5.0,,35200.0,porsche,cayenne
mahindra quanto c8,kolkata,2013,36000,diesel,manual,first,17.21,1493.0,100.0,7.0,,4290.0,mahindra,quanto
toyota corolla h5,mumbai,2007,67000,petrol,manual,third,13.4,1794.0,125.0,5.0,,2420.0,toyota,corolla
mahindra kuv 100 mfalcon d75 k4,mumbai,2016,34079,diesel,manual,first,25.32,1198.0,77.0,6.0,,4069.9999999999995,mahindra,kuv
bmw 3 series 2005-2011 325i sedan,coimbatore,2010,77849,petrol,automatic,second,10.9,2497.0,215.0,5.0,,12397.0,bmw,3
maruti alto 800 lxi,jaipur,2013,86000,petrol,manual,first,22.74,796.0,47.3,5.0,,2651.0,maruti,alto
audi q3 35 tdi quattro premium,pune,2015,110000,diesel,automatic,first,15.73,1968.0,174.33,5.0,,20900.0,audi,q3
toyota etios gd,hyderabad,2015,116000,diesel,manual,second,23.59,1364.0,67.05,5.0,,6380.0,toyota,etios
mahindra xuv500 w8 2wd,coimbatore,2016,41840,diesel,manual,first,15.1,2179.0,140.0,7.0,,14872.0,mahindra,xuv500
toyota fortuner 4x2 mt trd sportivo,hyderabad,2015,19317,diesel,manual,first,13.0,2982.0,168.7,7.0,,26950.0,toyota,fortuner
tata indigo cs emax cng glx,pune,2014,41000,cng,manual,first,24.6,1193.0,55.23,5.0,,3575.0,tata,indigo
mercedes-benz gle 250d,kochi,2017,25601,diesel,automatic,first,17.9,2143.0,201.15,5.0,78.76 lakh,62403.0,mercedes-benz,gle
hyundai creta 1.6 crdi sx,jaipur,2015,83950,diesel,manual,first,19.67,1582.0,126.2,5.0,,10944.999999999998,hyundai,creta
honda city 1.5 v at,pune,2012,60000,petrol,automatic,first,16.8,1497.0,118.0,5.0,,6050.0,honda,city
audi a4 35 tdi premium,hyderabad,2015,50000,diesel,automatic,first,17.11,1968.0,174.33,5.0,,27500.0,audi,a4
maruti zen vxi,kolkata,2009,37000,petrol,manual,first,17.3,993.0,60.0,5.0,,1100.0,maruti,zen
maruti alto lxi,hyderabad,2011,76976,petrol,manual,second,19.7,796.0,46.3,5.0,,2365.0,maruti,alto
maruti baleno delta automatic,kochi,2018,21684,petrol,automatic,first,21.4,1197.0,83.1,5.0,,8679.0,maruti,baleno
mahindra xuv500 w10 2wd,delhi,2015,62000,diesel,manual,first,16.0,2179.0,140.0,7.0,,11275.0,mahindra,xuv500
ford freestyle titanium petrol,mumbai,2007,1261,petrol,manual,first,19.0,1194.0,94.68,5.0,8.12 lakh,6600.0,ford,freestyle
hyundai elite i20 asta option,coimbatore,2017,59450,petrol,manual,first,18.6,1197.0,81.86,5.0,9.78 lakh,8283.0,hyundai,elite
mercedes-benz new c-class c 220d avantgarde edition c,coimbatore,2018,24465,diesel,automatic,first,19.27,2143.0,167.62,5.0,,43395.0,mercedes-benz,new
honda city i vtec sv,delhi,2014,55000,petrol,manual,first,17.8,1497.0,117.3,5.0,,6424.0,honda,city
ford ecosport 1.5 ti vct mt titanium be,mumbai,2017,2000,petrol,manual,first,18.88,1499.0,110.4,5.0,,9515.0,ford,ecosport
maruti baleno alpha 1.2,kochi,2017,25040,petrol,manual,first,21.4,1197.0,83.1,5.0,,8514.0,maruti,baleno
hyundai i10 sportz,bangalore,2008,84000,petrol,manual,first,20.36,1197.0,78.9,5.0,,2750.0,hyundai,i10
toyota innova 2.5 g (diesel) 8 seater bs iv,pune,2007,170428,diesel,manual,second,12.8,2494.0,102.0,8.0,,6270.0,toyota,innova
maruti baleno delta,mumbai,2016,12573,petrol,manual,first,21.4,1197.0,83.1,5.0,7.36 lakh,6380.0,maruti,baleno
audi q7 3.0 tdi quattro technology,hyderabad,2012,88000,diesel,automatic,first,12.07,2967.0,241.4,7.0,,40150.0,audi,q7
hyundai santa fe 2wd at,delhi,2012,86000,diesel,automatic,second,13.01,2199.0,194.3,7.0,,10450.0,hyundai,santa
hyundai santro gls i - euro ii,coimbatore,2012,51019,petrol,manual,first,0.0,999.0,,5.0,,3828.0,hyundai,santro
honda city 1.5 v mt exclusive,mumbai,2013,45000,petrol,manual,first,17.0,1497.0,118.0,5.0,,5005.0,honda,city
hyundai i20 1.4 crdi magna,jaipur,2012,51000,diesel,manual,first,21.9,1396.0,90.0,5.0,,4290.0,hyundai,i20
mahindra bolero sle bsiii,pune,2007,92000,diesel,manual,first,13.6,2523.0,63.0,7.0,,2970.0,mahindra,bolero
toyota fortuner 2.8 2wd at,pune,2017,29000,diesel,automatic,first,12.9,2755.0,174.5,7.0,38.11 lakh,34100.0,toyota,fortuner
bmw 3 series 2005-2011 325i sedan,bangalore,2009,70521,petrol,automatic,second,10.9,2497.0,215.0,5.0,,11330.0,bmw,3
bmw 3 series 320d sedan,kolkata,2010,51000,diesel,automatic,first,16.07,1995.0,181.0,5.0,,8525.0,bmw,3
maruti wagon r lxi,hyderabad,2012,52618,petrol,manual,first,18.9,998.0,67.1,5.0,,3520.0,maruti,wagon
maruti ertiga zdi,delhi,2013,68000,diesel,manual,first,25.47,1248.0,88.5,7.0,11.75 lakh,5334.999999999999,maruti,ertiga
land rover range rover evoque 2.0 td4 pure,kochi,2016,29022,diesel,automatic,second,15.68,1999.0,177.0,5.0,,37488.0,land rover,range rover
maruti ertiga shvs vdi,chennai,2017,80000,diesel,manual,first,24.52,1248.0,88.5,7.0,,8910.0,maruti,ertiga
tata indigo cs evx,chennai,2016,78000,diesel,manual,second,25.0,1396.0,69.01,5.0,,2585.0,tata,indigo
maruti alto k10 lxi,pune,2012,100000,petrol,manual,first,20.92,998.0,67.1,5.0,,1979.9999999999998,maruti,alto
hyundai eon d lite plus,coimbatore,2015,31412,petrol,manual,first,21.1,814.0,55.2,5.0,,3762.0,hyundai,eon
ford endeavour 3.0l 4x4 at,mumbai,2010,78000,diesel,automatic,second,11.4,2953.0,153.86,7.0,,5874.0,ford,endeavour
ford endeavour 2.2 titanium at 4x2,hyderabad,2018,14000,diesel,automatic,first,12.62,2198.0,158.0,7.0,,35189.0,ford,endeavour
volkswagen vento diesel highline,bangalore,2011,80000,diesel,manual,first,20.54,1598.0,103.6,5.0,,5225.0,volkswagen,vento
maruti ciaz at zxi,mumbai,2014,46738,petrol,automatic,first,19.12,1373.0,91.1,5.0,,6710.0,maruti,ciaz
hyundai eon d lite plus,coimbatore,2013,54884,petrol,manual,second,21.1,814.0,55.2,5.0,,4058.9999999999995,hyundai,eon
audi q5 2.0 tdi premium plus,delhi,2012,74500,diesel,automatic,second,14.16,1968.0,174.3,5.0,,16500.0,audi,q5
mahindra xuv500 w10 awd,coimbatore,2016,67472,diesel,manual,first,16.0,2179.0,140.0,7.0,,15949.999999999998,mahindra,xuv500
maruti swift vdi,hyderabad,2013,84000,diesel,manual,first,28.4,1248.0,74.0,5.0,8.44 lakh,6215.0,maruti,swift
maruti ritz vdi,kolkata,2011,77400,diesel,manual,first,21.1,1248.0,73.9,5.0,,2750.0,maruti,ritz
mercedes-benz new c-class c 250 cdi avantgarde,mumbai,2017,14470,diesel,automatic,first,19.71,2143.0,201.15,5.0,,42350.0,mercedes-benz,new
renault duster 110ps diesel rxz,kolkata,2014,52108,diesel,manual,first,19.01,1461.0,108.45,5.0,,6039.0,renault,duster
maruti swift dzire vxi,kolkata,2013,40000,petrol,manual,first,19.1,1197.0,85.8,5.0,,3905.0,maruti,swift
toyota innova 2.5 vx (diesel) 7 seater,jaipur,2014,105044,diesel,manual,first,12.99,2494.0,100.6,7.0,,11825.0,toyota,innova
hyundai creta 1.6 sx option,delhi,2016,24347,petrol,manual,first,15.8,1591.0,121.3,5.0,16.06 lakh,12100.0,hyundai,creta
maruti sx4 zdi,ahmedabad,2014,58000,diesel,manual,first,21.79,1248.0,88.73,5.0,,4950.0,maruti,sx4
mahindra xuv500 w8 2wd,kochi,2014,49663,diesel,manual,first,15.1,2179.0,140.0,7.0,,9262.0,mahindra,xuv500
honda city i-vtec cvt vx,mumbai,2017,17000,petrol,automatic,first,18.0,1497.0,117.3,5.0,15.29 lakh,12760.0,honda,city
jaguar xf 2.2 litre luxury,kochi,2016,13418,diesel,automatic,first,16.36,2179.0,187.7,5.0,,36993.0,jaguar,xf
ford fiesta 1.4 sxi tdci abs,pune,2008,117080,diesel,manual,third,17.8,1399.0,68.0,5.0,,2475.0,ford,fiesta
bmw 5 series 523i sedan,mumbai,2010,74000,petrol,automatic,first,10.8,2497.0,150.0,5.0,,14245.0,bmw,5
maruti swift vdi bsiv w abs,hyderabad,2010,86514,diesel,manual,first,17.8,1248.0,,5.0,,4675.0,maruti,swift
audi a6 2011-2015 2.0 tdi premium plus,coimbatore,2014,66882,diesel,automatic,first,17.68,1968.0,174.33,5.0,,27522.0,audi,a6
honda brio 1.2 vx mt,kochi,2014,41460,petrol,manual,first,18.5,1198.0,86.8,5.0,6.63 lakh,4345.0,honda,brio
honda city 1.5 v at,mumbai,2011,57000,petrol,automatic,first,16.8,1497.0,118.0,5.0,,4840.0,honda,city
volkswagen polo petrol comfortline 1.2l,bangalore,2015,34010,petrol,manual,third,16.47,1198.0,73.9,5.0,,5445.0,volkswagen,polo
mahindra scorpio sle bsiii,pune,2010,96813,diesel,manual,second,12.05,2179.0,120.0,8.0,,6050.0,mahindra,scorpio
honda city v mt,mumbai,2011,84000,petrol,manual,first,16.8,1497.0,116.3,5.0,,3575.0,honda,city
skoda rapid 1.6 mpi elegance,kochi,2013,50004,petrol,manual,first,15.0,1598.0,103.5,5.0,,4421.999999999999,skoda,rapid
mahindra xuv500 w6 2wd,coimbatore,2016,67995,diesel,manual,first,16.0,2179.0,140.0,7.0,,12903.0,mahindra,xuv500
volkswagen jetta 2007-2011 2.0 tdi trendline,chennai,2012,55000,diesel,manual,first,15.0,1896.0,105.0,5.0,,10450.0,volkswagen,jetta
maruti baleno alpha automatic,hyderabad,2017,14900,petrol,automatic,first,21.4,1197.0,83.1,5.0,,9460.0,maruti,baleno
honda amaze ex i-dtech,jaipur,2013,70961,diesel,manual,first,25.8,1498.0,98.6,5.0,,4400.0,honda,amaze
volkswagen vento 1.6 highline,mumbai,2015,40194,petrol,manual,first,15.04,1598.0,103.2,5.0,,6105.0,volkswagen,vento
maruti alto 800 lxi,hyderabad,2015,96000,petrol,manual,first,22.74,796.0,47.3,5.0,,2750.0,maruti,alto
land rover discovery hse luxury 3.0 td6,mumbai,2017,35000,diesel,automatic,first,18.0,2993.0,255.0,7.0,1.27 cr,45760.0,land rover,discovery
honda city i vtec cvt vx,delhi,2015,50000,petrol,automatic,first,18.0,1497.0,117.3,5.0,,8150.999999999999,honda,city
nissan terrano xl 110 ps,mumbai,2014,50000,diesel,manual,first,19.01,1461.0,108.5,5.0,,7150.0,nissan,terrano
maruti alto lxi,mumbai,2008,26299,petrol,manual,first,19.7,796.0,46.3,5.0,,1320.0,maruti,alto
toyota fortuner 2.8 4wd mt,bangalore,2015,150386,diesel,manual,first,14.24,2755.0,174.5,7.0,39.6 lakh,25300.0,toyota,fortuner
hyundai i20 1.4 crdi magna,kolkata,2012,60000,diesel,manual,first,21.9,1396.0,90.0,5.0,,3014.0,hyundai,i20
ford figo diesel titanium,hyderabad,2013,65000,diesel,manual,first,20.0,1399.0,68.0,5.0,,4290.0,ford,figo
maruti vitara brezza zdi plus,ahmedabad,2017,80000,diesel,manual,first,24.3,1248.0,88.5,5.0,10.91 lakh,8800.0,maruti,vitara
hyundai verna 1.6 sx,chennai,2012,92000,diesel,manual,third,22.32,1582.0,126.32,5.0,,4400.0,hyundai,verna
hyundai tucson 2.0 dual vtvt 2wd at gl,mumbai,2016,13000,petrol,automatic,first,12.95,1999.0,152.88,5.0,25.75 lakh,19525.0,hyundai,tucson
maruti ritz vdi,coimbatore,2013,73278,diesel,manual,first,21.1,1248.0,73.9,5.0,,5555.0,maruti,ritz
audi a4 2.0 tfsi,mumbai,2011,38000,petrol,automatic,first,10.8,1984.0,132.0,5.0,,13200.0,audi,a4
mercedes-benz e-class e250 cdi launch edition,kochi,2016,46936,diesel,automatic,first,13.0,2143.0,204.0,5.0,,32559.999999999996,mercedes-benz,e-class
renault duster 85ps diesel rxe,jaipur,2015,55000,diesel,manual,first,19.87,1461.0,83.8,5.0,,7150.0,renault,duster
honda amaze s at i-vtech,mumbai,2014,19000,petrol,automatic,first,15.5,1198.0,86.7,5.0,,5225.0,honda,amaze
volvo s60 d4 summum,coimbatore,2016,42259,diesel,automatic,first,9.0,1984.0,181.0,5.0,,26796.0,volvo,s60
maruti swift dzire 1.2 lxi bsiv,mumbai,2011,14000,petrol,manual,second,17.5,1197.0,85.8,5.0,,3520.0,maruti,swift
maruti wagon r vxi,kolkata,2016,16956,petrol,manual,first,22.5,998.0,67.04,5.0,5.29 lakh,3959.9999999999995,maruti,wagon
